,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
1245,600825,新华传媒,0.81,3.19,35.8998,21.335,0.0204,667.498,0.6388
1246,002708,光洋股份,0.8,1.77,24.6251,12.3439,0.0262,695.9485,1.4824
1247,600289,亿阳信通,0.78,3.73,61.537,25.3319,0.0401,677.635,1.0738
1248,600725,ST云维,0.78,0.95,3.4541,2.1115,0.0017,221.9034,0.18
1249,002193,如意集团,0.78,3.62,19.0781,19.355,0.0739,534.4395,2.042
1250,002621,三垒股份,0.76,14.6,36.144,8.7419,0.0259,59.8527,0.1773
1251,600246,万通地产,0.76,5.32,45.9342,51.1438,0.0248,960.4579,0.4676
1252,002096,南岭民爆,0.75,1.03,20.5685,15.1766,0.0408,1472.1627,3.965
1253,600777,新潮能源,0.74,35.04,49.5407,40.7369,0.01,116.2551,0.0286
1254,603333,明星电缆,0.73,2.43,16.7297,10.4053,0.02,426.7648,0.8206
1255,002655,共达电声,0.73,1.34,29.5321,4.7244,0.0131,351.4267,0.9761
1256,300128,锦富技术,0.7,1.06,11.3405,13.9646,0.0165,1308.5347,1.5547
1257,002321,华英农业,0.69,1.02,9.1403,16.8671,0.0315,1649.0754,3.0864
1258,002347,泰尔股份,0.69,4.72,34.6366,8.5882,0.0191,181.6023,0.4041
1259,002535,林州重机,0.68,3.12,20.8387,20.4871,0.0255,655.0724,0.8171
1260,002535,林州重机,0.68,3.12,20.8387,20.4871,0.0255,655.0724,0.8171
1261,000560,昆百大A,0.67,4.02,31.1117,25.4873,0.0217,633.1119,0.541
1262,600145,*ST新亿,0.65,16.29,0.1518,4.0719,0.0027,24.996,0.0167
1263,002023,海特高新,0.64,11.0,45.5334,23.0786,0.0304,209.6308,0.2769
1264,002386,天原集团,0.64,0.44,6.7025,26.2059,0.039,5919.1198,8.8124
1265,000534,万泽股份,0.63,4.95,47.5144,8.7551,0.0178,176.8577,0.3596
1266,002694,顾地科技,0.63,0.79,23.3403,6.2761,0.0105,788.5266,1.3203
1267,002660,茂硕电源,0.61,0.64,20.153,5.2023,0.0187,812.4624,2.9327
1268,300074,华平股份,0.6,3.52,48.9235,6.8978,0.0126,195.5937,0.36
1269,000768,中航飞机,0.59,0.85,7.0818,91.6167,0.033,10749.7114,3.8826
1270,002232,启明信息,0.59,1.04,12.9543,6.0243,0.0147,575.4381,1.4084
1271,600770,综艺股份,0.57,5.56,23.196,20.1081,0.0154,361.1113,0.2777
1272,600812,华北制药,0.57,0.76,23.3176,30.792,0.0188,4003.3155,2.4548
1273,600569,安阳钢铁,0.57,0.24,9.4772,27.763,0.0115,11525.9441,4.8151
1274,300047,天源迪科,0.56,1.15,19.1322,11.211,0.0313,968.68,2.7078
1275,000536,华映科技,0.55,3.34,14.348,70.7409,0.0255,2115.3163,0.7647
1276,002494,华斯股份,0.55,4.52,32.9489,11.132,0.0288,246.0542,0.6381
1277,002240,威华股份,0.54,0.89,7.9299,7.7787,0.0158,872.669,1.7784
1278,000753,漳州发展,0.54,0.87,16.5927,11.4134,0.0115,1302.572,1.3137
1279,300211,亿通科技,0.54,3.46,20.0695,2.729,0.009,78.7754,0.2602
1280,002628,成都路桥,0.54,2.12,10.825,14.5845,0.0197,685.4332,0.9295
1281,002259,升达林业,0.53,1.53,15.3147,8.8924,0.0118,579.0836,0.7697
1282,600237,铜峰电子,0.51,1.56,16.3164,6.3225,0.0112,403.3088,0.7146
1283,002280,联络互动,0.5,0.83,19.9294,31.4539,0.0144,3770.4106,1.7318
1284,002147,新光圆成,0.5,3.86,40.0754,37.041,0.0263,958.2316,0.6814
1285,300313,天山生物,0.46,2.1,39.9177,1.6797,0.0085,79.7092,0.4038
1286,002755,东方新星,0.46,1.52,20.8472,2.3538,0.0232,154.2547,1.5221
1287,002114,罗平锌电,0.44,1.52,17.1499,7.796,0.0241,511.0288,1.5801
1288,002359,齐星铁塔,0.43,3.7,25.9277,25.519,0.0399,688.8125,1.077
1289,000877,天山股份,0.42,0.98,24.7365,25.5073,0.0289,2597.0119,2.9508
1290,300379,东方通,0.42,7.42,80.2667,7.4649,0.0269,100.5557,0.3629
1291,002141,贤丰控股,0.41,0.98,11.3049,5.3646,0.0047,544.6529,0.48
1292,603169,兰石重装,0.4,0.92,12.8958,12.2089,0.0119,1321.0113,1.2882
1293,601616,广电电气,0.39,3.1,23.3526,9.2908,0.0099,299.4657,0.32
1294,002213,特尔佳,0.39,2.79,37.7404,1.3951,0.0067,49.8439,0.2419
1295,600311,荣华实业,0.39,3.18,4.7682,3.2824,0.0049,103.2072,0.155
1296,000798,中水渔业,0.38,0.62,11.9498,2.7,0.0084,430.5081,1.3476
1297,002353,杰瑞股份,0.38,2.33,22.9068,30.3657,0.0317,1299.7523,1.3569
1298,600117,西宁特钢,0.37,0.41,23.8716,10.8556,0.0103,2642.3439,2.5282
1299,600784,鲁银投资,0.36,0.75,14.5892,5.7293,0.01,756.7449,1.3318
1300,300223,北京君正,0.34,4.91,40.6722,3.7814,0.0227,76.9447,0.4623
1301,600539,狮头股份,0.34,4.37,20.6387,1.6501,0.0071,37.7403,0.164
1302,000882,华联股份,0.34,5.43,35.0468,26.9484,0.0098,496.0638,0.1812
1303,002299,圣农发展,0.33,0.41,5.0512,17.8756,0.016,4327.1612,3.8951
1304,603886,元祖股份,0.33,0.51,61.6873,3.4302,0.0142,660.291,2.7512
1305,000663,永安林业,0.3,1.21,24.0254,6.4888,0.019,534.8345,1.5684
1306,002453,天马精化,0.3,0.41,15.1772,2.696,0.0047,654.4159,1.1454
1307,300218,安利股份,0.3,0.44,19.8383,3.039,0.014,690.6034,3.1826
1308,300161,华中数控,0.27,0.76,33.6347,3.0797,0.0178,402.2432,2.3279
1309,601177,杭齿前进,0.26,0.5,24.6842,4.2302,0.0105,831.3164,2.0779
1310,300164,通源石油,0.26,1.33,41.9204,4.0785,0.009,304.6883,0.6781
1311,300557,理工光科,0.26,1.58,31.5941,1.2029,0.0216,75.7822,1.3613
1312,002459,天业通联,0.26,2.9,21.7621,3.2805,0.0084,112.8437,0.2903
1313,002184,海得控制,0.25,0.33,19.5886,2.7378,0.0112,829.3336,3.4154
1314,002305,南国置业,0.24,1.45,19.6319,10.9996,0.0063,756.7546,0.4363
1315,600310,桂东电力,0.24,0.13,7.6951,5.5216,0.0066,4085.7526,4.9358
1316,601106,*ST一重,0.21,0.49,16.9944,19.6035,0.0029,3986.3157,0.6097
1317,600267,海正药业,0.2,0.24,28.0449,13.504,0.0139,5505.1834,5.7017
1318,300169,天晟新材,0.19,0.66,27.4416,2.4828,0.0076,374.3855,1.1484
1319,002428,云南锗业,0.17,1.5,20.9769,2.6002,0.0039,172.8441,0.2646
1320,002190,成飞集成,0.16,0.49,22.532,2.8235,0.0081,571.6636,1.656
1321,300167,迪威视讯,0.15,0.53,29.8812,1.1104,0.0036,207.1832,0.69
1322,600222,太龙药业,0.15,0.46,29.7096,2.2994,0.004,493.4103,0.8597
1323,002857,三晖电气,0.12,0.77,29.7252,0.4988,0.0062,64.3571,0.8044
1324,002780,三夫户外,0.11,0.28,43.9558,0.465,0.0045,163.742,1.6177
1325,601798,蓝科高新,0.1,0.77,32.7155,1.8279,0.0051,234.5088,0.6614
1326,000619,海螺型材,0.09,0.16,10.4348,2.3338,0.0064,1457.1359,4.0475
1327,002399,海普瑞,0.09,0.7,25.2819,7.4501,0.0059,1050.0406,0.8419
1328,002330,得利斯,0.08,0.16,11.0515,1.1196,0.0022,694.0256,1.3825
1329,600387,海越股份,0.08,0.02,5.1318,1.0188,0.0026,4925.0723,12.7559
1330,300105,龙源技术,0.06,0.51,21.8859,1.3008,0.0025,254.7736,0.4964
1331,300234,开尔新材,0.06,0.46,35.5848,0.6162,0.0021,131.9568,0.4557
1332,300139,晓程科技,0.06,0.6,48.6909,0.8057,0.0029,133.7523,0.4881
1333,600321,国栋建设,0.04,0.31,8.9142,1.1003,0.0007,347.4754,0.23
1334,600855,航天长峰,0.01,0.02,23.0267,0.1243,0.0003,515.4815,1.5544
1335,002439,启明星辰,0.0,-0.02,67.9879,-0.1574,-0.0001,689.6626,0.7691
1336,600506,香梨股份,-0.04,-0.37,5.2661,-0.1283,-0.0008,33.848,0.2291
1337,603227,雪峰科技,-0.2,-0.47,25.6358,-2.3065,-0.0035,485.0605,0.7363
1338,600241,时代万恒,-0.27,-0.33,23.0572,-1.7184,-0.0075,520.073,2.2992
1339,300645,正元智慧,-0.37,-1.38,40.4824,-1.8544,-0.0278,134.1697,2.0125
1340,002077,大港股份,-0.39,-2.28,22.5449,-14.996,-0.0258,657.0106,1.132
1341,002302,西部建设,-0.43,-0.29,7.199,-18.3607,-0.0177,6232.3146,6.0376
1342,600470,六国化工,-0.43,-0.43,9.9454,-8.6789,-0.0166,2004.0675,3.8421
1343,600501,航天晨光,-0.45,-0.9,22.1505,-9.9469,-0.0236,1098.7686,2.6081
1344,002205,国统股份,-0.51,-1.68,15.5068,-4.6903,-0.0403,278.2938,2.3959
1345,300224,正海磁材,-0.52,-3.71,21.529,-14.9694,-0.0179,403.3128,0.4829
1346,000862,银星能源,-0.52,-2.99,32.9792,-14.6153,-0.0206,488.2623,0.689
1347,002046,轴研科技,-0.54,-3.12,23.8103,-7.4288,-0.021,238.0627,0.6732
1348,002642,荣之联,-0.58,-4.02,33.0149,-22.0189,-0.0346,547.683,0.8614
1349,600520,中发科技,-0.66,-1.93,21.2765,-2.8296,-0.0178,145.9297,0.921
1350,002297,博云新材,-0.74,-4.38,24.2637,-11.806,-0.025,268.9525,0.5706
1351,000819,岳阳兴长,-0.74,-0.89,8.1971,-5.12,-0.0188,569.2476,2.0979
1352,600238,海南椰岛,-0.82,-1.79,26.9348,-7.0646,-0.0157,394.3134,0.8797
1353,300523,辰安科技,-0.83,-4.33,51.3737,-6.481,-0.045,149.4013,1.0375
1354,600880,博瑞传播,-0.85,-7.67,25.9329,-30.5098,-0.0279,397.3497,0.3634
1355,000610,西安旅游,-0.92,-2.32,7.4793,-7.2673,-0.0306,312.3652,1.3194
1356,002591,恒大高新,-0.92,-14.75,42.6197,-11.5223,-0.0382,78.0645,0.2592
1357,002278,神开股份,-0.99,-4.96,30.8681,-10.5415,-0.0289,212.2802,0.5833
1358,002858,力盛赛车,-1.03,-5.53,24.8443,-3.702,-0.0586,66.855,1.0585
1359,000401,冀东水泥,-1.12,-1.69,28.7008,-110.7423,-0.0821,6543.7999,4.8561
1360,601992,金隅股份,-1.12,-1.69,28.7008,-110.7423,-0.0103,6543.7999,0.6128
1361,600545,新疆城建,-1.13,-2.91,21.9259,-20.4702,-0.0302,702.9962,1.0402
1362,000925,众合科技,-1.14,-5.07,24.7599,-25.6565,-0.08,505.7055,1.5787
1363,002659,中泰桥梁,-1.14,-10.94,7.4049,-25.314,-0.0507,231.2669,0.4638
1364,000037,深南电A,-1.17,-2.59,5.1779,-22.6292,-0.0375,872.9627,1.4482
1365,002485,希努尔,-1.18,-6.49,20.2291,-23.2025,-0.0725,356.9703,1.1155
1366,002154,报喜鸟,-1.18,-2.66,60.9812,-30.6026,-0.0245,1147.7055,0.9189
1367,600455,博通股份,-1.19,-1.8,52.4169,-1.4731,-0.0235,81.4376,1.3038
1368,600532,宏达矿业,-1.32,-6.83,10.1733,-24.9454,-0.0483,365.1461,0.7075
1369,002181,粤传媒,-1.34,-11.63,29.5308,-50.1523,-0.0431,431.2031,0.3713
1370,300142,沃森生物,-1.36,-16.75,61.9966,-43.0162,-0.0279,256.6972,0.1669
1371,300125,易世达,-1.38,-31.17,34.1967,-14.0752,-0.1192,45.1508,0.3826
1372,000606,神州易桥,-1.39,-17.06,35.2977,-38.5147,-0.0502,225.6688,0.2946
1373,300368,汇金股份,-1.46,-9.33,44.1164,-15.4963,-0.0281,165.9484,0.3015
1374,600836,界龙实业,-1.5,-2.57,16.1509,-12.7554,-0.0192,495.616,0.7478
1375,300134,大富科技,-1.53,-9.78,15.1953,-88.4863,-0.1152,904.7509,1.1788
1376,601118,海南橡胶,-1.56,-2.26,4.619,-123.8465,-0.0315,5459.0679,1.3886
1377,600456,宝钛股份,-1.56,-4.58,14.1499,-52.301,-0.1215,1141.3148,2.6525
1378,000576,广东甘化,-1.57,-5.01,-0.1689,-20.0753,-0.0453,399.9891,0.9031
1379,300491,通合科技,-1.58,-9.6,36.3685,-6.289,-0.0431,65.4428,0.4486
1380,002488,金固股份,-1.62,-4.98,16.2341,-65.0507,-0.0968,1305.3838,1.943
1381,002760,凤形股份,-1.73,-5.34,14.1034,-9.6798,-0.1099,181.2419,2.0595
1382,002613,北玻股份,-1.75,-5.89,21.2109,-25.9672,-0.0277,440.4531,0.4699
1383,000713,丰乐种业,-1.75,-3.57,13.0108,-23.7938,-0.0796,664.9197,2.2247
1384,000615,京汉股份,-1.76,-4.3,18.9763,-28.8825,-0.037,671.5022,0.8606
1385,300380,安硕信息,-1.79,-3.43,35.5279,-6.9048,-0.0502,201.2631,1.4643
1386,002134,*ST普林,-1.94,-3.94,6.5748,-8.1048,-0.0329,205.6341,0.8364
1387,600084,中葡股份,-2.0,-24.89,39.3518,-47.7491,-0.0424,191.8205,0.1707
1388,600538,国发股份,-2.04,-6.95,13.2464,-13.024,-0.028,187.2692,0.4032
1389,002629,仁智股份,-2.15,-0.98,1.8779,-14.1877,-0.0344,1443.1502,3.5032
1390,600355,精伦电子,-2.2,-5.31,24.5896,-8.8487,-0.0179,166.6315,0.3386
1391,002702,海欣食品,-2.22,-4.75,29.0007,-17.2613,-0.034,362.9582,0.7163
1392,000868,安凯客车,-2.22,-1.21,8.5714,-28.784,-0.0413,2376.6938,3.4169
1393,002457,青龙管业,-2.45,-12.15,29.9033,-42.828,-0.1278,352.3896,1.0519
1394,002058,威尔泰,-2.55,-11.98,36.6916,-4.6104,-0.0321,38.4674,0.2681
1395,600189,吉林森工,-2.64,-34.19,24.2366,-36.3926,-0.1172,106.4232,0.3427
1396,600792,云煤能源,-2.69,-4.25,2.1214,-78.1348,-0.0789,1837.964,1.8566
1397,000809,*ST新城,-2.73,-894.26,-34.4663,-80.0265,-0.097,8.9489,0.0108
1398,000966,长源电力,-2.75,-3.65,1.5766,-90.155,-0.0813,2464.7139,2.2239
1399,000159,国际实业,-2.83,-45.66,13.9072,-60.3855,-0.1255,132.2459,0.2748
1400,000608,阳光股份,-2.84,-21.37,42.5732,-78.842,-0.1051,368.861,0.4918
1401,600249,两面针,-3.05,-8.2,21.5603,-59.0159,-0.1073,719.2356,1.3077
1402,300562,乐心医疗,-3.09,-3.72,26.3476,-14.8236,-0.0785,398.2847,2.1095
1403,600425,*ST青松,-3.17,-16.79,9.2274,-122.8807,-0.0891,731.534,0.5305
1404,300264,佳创视讯,-3.24,-24.66,26.1217,-19.3102,-0.0467,78.2866,0.1895
1405,600097,开创国际,-3.41,-3.4,27.0104,-27.1034,-0.1337,795.21,3.925
1406,603616,韩建河山,-3.53,-12.3,21.8502,-28.7341,-0.0979,233.503,0.7959
1407,002473,*ST圣莱,-3.53,-25.72,12.4819,-12.2989,-0.0768,47.8153,0.2988
1408,600301,ST南化,-3.59,-42.09,6.2813,-9.3459,-0.0397,22.2032,0.0944
1409,000043,中航地产,-3.6,-5.9,20.6542,-140.5257,-0.2106,2380.4651,3.5691
1410,600385,山东金泰,-3.63,-67.94,95.927,-2.6212,-0.0176,3.8577,0.026
1411,600396,金山股份,-3.66,-3.99,8.2457,-128.3153,-0.0871,3208.5235,2.1786
1412,600898,国美通讯,-4.02,-2.3,12.2323,-14.1567,-0.056,614.5362,2.4335
1413,000948,南天信息,-4.18,-7.25,23.3499,-57.5687,-0.2334,793.7807,3.2188
1414,000931,中关村,-4.28,-10.23,46.4994,-65.0261,-0.0863,635.5772,0.8439
1415,600794,保税科技,-4.49,-25.93,28.1081,-86.9194,-0.0717,335.1716,0.2765
1416,000911,南宁糖业,-4.76,-6.08,14.8202,-72.5836,-0.2239,1193.1546,3.6816
1417,002524,光正集团,-4.8,-16.54,19.1879,-34.5118,-0.0685,208.6157,0.4144
1418,002168,深圳惠程,-4.8,-42.61,27.3689,-64.8882,-0.079,152.2787,0.1855
1419,600156,华升股份,-4.86,-9.79,0.235,-32.929,-0.0818,336.1209,0.8358
1420,600071,凤凰光学,-4.99,-5.26,12.5938,-18.5512,-0.0781,352.5638,1.4846
1421,000972,*ST中基,-5.04,-22.76,14.8313,-40.0682,-0.0519,175.9709,0.2281
1422,002476,宝莫股份,-5.11,-25.45,9.4761,-47.2093,-0.0771,185.436,0.3029
1423,600281,太化股份,-5.99,-9.6,3.6992,-31.1599,-0.0605,324.515,0.6308
1424,600802,福建水泥,-6.08,-5.73,10.8792,-43.0627,-0.1127,750.2978,1.9647
1425,300096,易联众,-6.14,-20.89,45.0519,-41.058,-0.0954,196.5025,0.4569
1426,002336,人人乐,-6.2,-2.82,22.5414,-134.7486,-0.3368,4772.5325,11.9313
1427,600760,中航黑豹,-6.58,-4.95,8.4747,-27.1467,-0.0786,547.5658,1.5874
1428,600239,云南城投,-6.69,-7.78,25.5259,-283.3658,-0.1764,3641.5534,2.2679
1429,600890,中房股份,-6.8,-2075.55,-263.8036,-18.2165,-0.0314,0.8777,0.0015
1430,000962,东方钽业,-6.85,-20.55,-0.9425,-95.3534,-0.2163,463.8229,1.0521
1431,000767,漳泽电力,-7.31,-14.02,-1.0528,-600.5201,-0.1951,4282.7563,1.3918
1432,000950,*ST建峰,-8.45,-5.77,13.6452,-80.9505,-0.1351,1402.3051,2.3418
1433,600860,*ST京城,-8.46,-8.22,11.6137,-44.05,-0.1043,535.8061,1.2696
1434,600744,华银电力,-12.41,-13.86,-1.6874,-457.6491,-0.2569,3301.1792,1.8534
1435,002194,武汉凡谷,-13.29,-29.61,-10.5086,-234.4113,-0.4151,791.5972,1.4018
1436,000720,新能泰山,-13.55,-8.67,2.7735,-104.7414,-0.1213,1207.703,1.3986
1437,300029,天龙光电,-13.86,-34.47,24.5472,-22.9938,-0.1149,66.6959,0.3334
1438,002387,黑牛食品,-14.93,-798.64,17.2261,-97.8855,-0.2085,12.2565,0.0261
1439,600778,友好集团,-19.46,-6.93,22.5528,-195.2997,-0.6269,2816.7386,9.0427
1440,600680,*ST上普,-20.85,-57.11,17.7583,-137.9075,-0.3608,241.4456,0.6316
1441,002234,民和股份,-21.52,-40.57,-17.0416,-182.5452,-0.6043,449.9077,1.4895
1442,000502,绿景控股,-22.53,-453.23,13.1473,-39.0477,-0.2112,8.6154,0.0466
1443,600768,宁波富邦,-26.2,-3.38,2.779,-13.3688,-0.0999,395.3002,2.9555
1444,600800,天津磁卡,-38.81,-51.97,22.3754,-33.0328,-0.054,63.5585,0.1039
1445,000755,*ST三维,-79.05,-21.3,-1.7262,-238.0702,-0.5073,1117.3371,2.381
1446,600193,创兴资源,-80.77,-443.58,18.4315,-115.2306,-0.2708,25.9771,0.061
1447,600228,*ST昌九,-120.93,-5.8,5.4988,-14.1671,-0.0587,243.9939,1.011
1448,000737,南风化工,-1618.03,-17.03,21.2314,-159.9741,-0.2915,939.2257,1.7115
1449,000061,农产品,,,,,,,
1450,300506,名家汇,,,,,,,
1451,002803,吉宏股份,,,,,,,
1452,002818,富森美,,,,,,,
1453,002272,川润股份,,,,,,,
1454,300554,三超新材,,,,,,,
1455,300583,赛托生物,,,,,,,
1456,002862,实丰文化,,,,,,,
1457,000595,*ST宝实,,,,,,,
1458,300600,瑞特股份,,,,,,,
1459,000631,顺发恒业,,,,,,,
1460,002362,汉王科技,,,,,,,
1461,000638,万方发展,,,,,,,
1462,300638,广和通,,,,,,,
1463,300023,宝德股份,,,,,,,
1464,000700,模塑科技,,,,,,,
1465,300652,雷迪克,,,,,,,
1466,300660,江苏雷利,,,,,,,
1467,000723,美锦能源,,,,,,,
1468,300665,飞鹿股份,,,,,,,
1469,002397,梦洁股份,,,,,,,
1470,300062,中能电气,,,,,,,
1471,002412,汉森制药,,,,,,,
1472,300071,华谊嘉信,,,,,,,
1473,300084,海默科技,,,,,,,
1474,300099,精准信息,,,,,,,
1475,000792,盐湖股份,,,,,,,
1476,000803,*ST金宇,,,,,,,
1477,002460,赣锋锂业,,,,,,,
1478,000826,启迪桑德,,,,,,,
1479,300141,和顺电气,,,,,,,
1480,600114,东睦股份,,,,,,,
1481,000835,长城动漫,,,,,,,
1482,000852,石化机械,,,,,,,
1483,002475,立讯精密,,,,,,,
1484,000861,海印股份,,,,,,,
1485,000875,吉电股份,,,,,,,
1486,000886,海南高速,,,,,,,
1487,300200,高盟新材,,,,,,,
1488,600234,ST山水,,,,,,,
1489,000978,桂林旅游,,,,,,,
1490,300239,东宝生物,,,,,,,
1491,002552,宝鼎科技,,,,,,,
1492,002560,通达股份,,,,,,,
1493,002008,大族激光,,,,,,,
1494,002588,史丹利,,,,,,,
1495,300291,华录百纳,,,,,,,
1496,002601,龙蟒佰利,,,,,,,
1497,002036,联创电子,,,,,,,
1498,002052,同洲电子,,,,,,,
1499,300334,津膜科技,,,,,,,
1500,300581,晨曦航空,,,,,,,
1501,000572,海马汽车,,,,,,,
1502,300585,奥联电子,,,,,,,
1503,000585,东北电气,,,,,,,
1504,002333,罗普斯金,,,,,,,
1505,300602,飞荣达,,,,,,,
1506,000616,海航投资,,,,,,,
1507,002352,顺丰控股,,,,,,,
1508,300006,莱美药业,,,,,,,
1509,002379,宏创控股,,,,,,,
1510,300040,九洲电气,,,,,,,
1511,300662,科锐国际,,,,,,,
1512,601238,广汽集团,,,,,,,
1513,300058,蓝色光标,,,,,,,
1514,000760,斯太尔,,,,,,,
1515,300093,金刚玻璃,,,,,,,
1516,300112,万讯自控,,,,,,,
1517,300121,阳谷华泰,,,,,,,
1518,300136,信维通信,,,,,,,
1519,002467,二六三,,,,,,,
1520,000837,秦川机床,,,,,,,
1521,603027,千禾味业,,,,,,,
1522,002487,大金重工,,,,,,,
1523,000890,法尔胜,,,,,,,
1524,002510,天汽模,,,,,,,
1525,300222,科大智能,,,,,,,
1526,002532,新界泵业,,,,,,,
1527,600292,远达环保,,,,,,,
1528,002009,天奇股份,,,,,,,
1529,002596,海南瑞泽,,,,,,,
1530,002602,世纪华通,,,,,,,
1531,300311,任子行,,,,,,,
1532,002059,云南旅游,,,,,,,
1533,300335,迪森股份,,,,,,,
1534,002074,国轩高科,,,,,,,
1535,002084,海鸥卫浴,,,,,,,
1536,300355,蒙草生态,,,,,,,
1537,300362,天翔环境,,,,,,,
1538,002666,德联集团,,,,,,,
1539,600502,安徽水利,,,,,,,
1540,300385,雪浪环境,,,,,,,
1541,300398,飞凯材料,,,,,,,
1542,300402,宝色股份,,,,,,,
1543,002152,广电运通,,,,,,,
1544,002717,岭南园林,,,,,,,
1545,300422,博世科,,,,,,,
1546,000009,中国宝安,,,,,,,
1547,300455,康拓红外,,,,,,,
1548,000019,深深宝A,,,,,,,
1549,000036,华联控股,,,,,,,
1550,000058,深赛格,,,,,,,
1551,300501,海顺新材,,,,,,,
1552,002824,和胜股份,,,,,,,
1553,300551,古鳌科技,,,,,,,
1554,002284,亚太股份,,,,,,,
1555,300565,科信技术,,,,,,,
1556,000545,金浦钛业,,,,,,,
1557,600854,春兰股份,,,,,,,
1558,000568,泸州老窖,,,,,,,
1559,002325,洪涛股份,,,,,,,
1560,002599,盛通股份,,,,,,,
1561,300326,凯利泰,,,,,,,
1562,300333,兆日科技,,,,,,,
1563,300351,永贵电器,,,,,,,
1564,603699,纽威股份,,,,,,,
1565,603801,志邦股份,,,,,,,
1566,300381,溢多利,,,,,,,
1567,002679,福建金森,,,,,,,
1568,002683,宏大爆破,,,,,,,
1569,002145,中核钛白,,,,,,,
1570,300408,三环集团,,,,,,,
1571,002712,思美传媒,,,,,,,
1572,300426,唐德影视,,,,,,,
1573,002727,一心堂,,,,,,,
1574,600579,天华院,,,,,,,
1575,000005,世纪星源,,,,,,,
1576,000014,沙河股份,,,,,,,
1577,000022,深赤湾A,,,,,,,
1578,002763,汇洁股份,,,,,,,
1579,002211,宏达新材,,,,,,,
1580,000039,中集集团,,,,,,,
1581,000050,深天马A,,,,,,,
1582,000063,中兴通讯,,,,,,,
1583,000156,华数传媒,,,,,,,
1584,600755,厦门国贸,,,,,,,
1585,000411,英特集团,,,,,,,
1586,002829,星网宇达,,,,,,,
1587,002286,保龄宝,,,,,,,
1588,300560,中富通,,,,,,,
1589,002845,同兴达,,,,,,,
1590,002855,捷荣技术,,,,,,,
1591,300581,晨曦航空,,,,,,,
1592,000572,海马汽车,,,,,,,
1593,300585,奥联电子,,,,,,,
1594,000585,东北电气,,,,,,,
1595,002333,罗普斯金,,,,,,,
1596,300602,飞荣达,,,,,,,
1597,000616,海航投资,,,,,,,
1598,002352,顺丰控股,,,,,,,
1599,300006,莱美药业,,,,,,,
1600,002379,宏创控股,,,,,,,
1601,300040,九洲电气,,,,,,,
1602,300662,科锐国际,,,,,,,
1603,601238,广汽集团,,,,,,,
1604,300058,蓝色光标,,,,,,,
1605,000760,斯太尔,,,,,,,
1606,300093,金刚玻璃,,,,,,,
1607,300114,中航电测,,,,,,,
1608,000800,一汽轿车,,,,,,,
1609,603021,山东华鹏,,,,,,,
1610,000839,中信国安,,,,,,,
1611,000863,三湘印象,,,,,,,
1612,300166,东方国信,,,,,,,
1613,600183,生益科技,,,,,,,
1614,300189,神农基因,,,,,,,
1615,000920,南方汇通,,,,,,,
1616,000927,一汽夏利,,,,,,,
1617,300230,永利股份,,,,,,,
1618,300237,美晨科技,,,,,,,
1619,002582,好想你,,,,,,,
1620,300583,赛托生物,,,,,,,
1621,002862,实丰文化,,,,,,,
1622,000595,*ST宝实,,,,,,,
1623,300600,瑞特股份,,,,,,,
1624,000631,顺发恒业,,,,,,,
1625,002362,汉王科技,,,,,,,
1626,000638,万方发展,,,,,,,
1627,300638,广和通,,,,,,,
1628,300023,宝德股份,,,,,,,
1629,000700,模塑科技,,,,,,,
1630,300652,雷迪克,,,,,,,
1631,300660,江苏雷利,,,,,,,
1632,000723,美锦能源,,,,,,,
1633,300665,飞鹿股份,,,,,,,
1634,002397,梦洁股份,,,,,,,
1635,300062,中能电气,,,,,,,
1636,002412,汉森制药,,,,,,,
1637,300071,华谊嘉信,,,,,,,
1638,300084,海默科技,,,,,,,
1639,300099,精准信息,,,,,,,
1640,000797,中国武夷,,,,,,,
1641,300117,嘉寓股份,,,,,,,
1642,601999,出版传媒,,,,,,,
1643,300123,太阳鸟,,,,,,,
1644,002484,江海股份,,,,,,,
1645,600185,格力地产,,,,,,,
1646,002516,旷达科技,,,,,,,
1647,000960,锡业股份,,,,,,,
1648,000969,安泰科技,,,,,,,
1649,300243,瑞丰高材,,,,,,,
1650,002566,益盛药业,,,,,,,
1651,002019,亿帆医药,,,,,,,
1652,300287,飞利信,,,,,,,
1653,002599,盛通股份,,,,,,,
1654,300326,凯利泰,,,,,,,
1655,300333,兆日科技,,,,,,,
1656,300351,永贵电器,,,,,,,
1657,603699,纽威股份,,,,,,,
1658,603801,志邦股份,,,,,,,
1659,300381,溢多利,,,,,,,
1660,002679,福建金森,,,,,,,
1661,002683,宏大爆破,,,,,,,
1662,002145,中核钛白,,,,,,,
1663,300408,三环集团,,,,,,,
1664,002712,思美传媒,,,,,,,
1665,300426,唐德影视,,,,,,,
1666,002727,一心堂,,,,,,,
1667,600579,天华院,,,,,,,
1668,000005,世纪星源,,,,,,,
1669,000014,沙河股份,,,,,,,
1670,000022,深赤湾A,,,,,,,
1671,002763,汇洁股份,,,,,,,
1672,002211,宏达新材,,,,,,,
1673,000039,中集集团,,,,,,,
1674,000050,深天马A,,,,,,,
1675,000060,中金岭南,,,,,,,
1676,000069,华侨城A,,,,,,,
1677,000158,常山股份,,,,,,,
1678,300530,达志科技,,,,,,,
1679,000428,华天酒店,,,,,,,
1680,300398,飞凯材料,,,,,,,
